# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit TE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  1.84100000e+03  -4.74147284e+00  2.97605515e+01  2.97605515e+01
  1.84200000e+03  -4.71136374e+00  2.98110759e+01  2.98110759e+01
  1.84300000e+03  -4.68529770e+00  2.98617836e+01  2.98617836e+01
  1.84400000e+03  -4.66326633e+00  2.99127075e+01  2.99127075e+01
  1.84500000e+03  -4.64524713e+00  2.99638354e+01  2.99638354e+01
  1.84600000e+03  -4.63123316e+00  3.00151766e+01  3.00151766e+01
  1.84700000e+03  -4.62120330e+00  3.00667198e+01  3.00667198e+01
  1.84800000e+03  -4.61512976e+00  3.01185026e+01  3.01185026e+01
  1.84900000e+03  -4.61300026e+00  3.01705154e+01  3.01705154e+01
  1.85000000e+03  -4.61478837e+00  3.02227500e+01  3.02227500e+01
  1.85100000e+03  -4.62049092e+00  3.02752232e+01  3.02752232e+01
  1.85200000e+03  -4.63007669e+00  3.03279340e+01  3.03279340e+01
  1.85300000e+03  -4.64351542e+00  3.03808840e+01  3.03808840e+01
  1.85400000e+03  -4.66077009e+00  3.04340880e+01  3.04340880e+01
  1.85500000e+03  -4.68178949e+00  3.04875414e+01  3.04875414e+01
  1.85600000e+03  -4.70655279e+00  3.05412514e+01  3.05412514e+01
  1.85700000e+03  -4.73501753e+00  3.05952162e+01  3.05952162e+01
  1.85800000e+03  -4.76714191e+00  3.06494530e+01  3.06494530e+01
  1.85900000e+03  -4.80289220e+00  3.07039541e+01  3.07039541e+01
  1.86000000e+03  -4.84222787e+00  3.07587317e+01  3.07587317e+01
  1.86100000e+03  -4.88510161e+00  3.08137956e+01  3.08137956e+01
  1.86200000e+03  -4.93146671e+00  3.08691317e+01  3.08691317e+01
  1.86300000e+03  -4.98129195e+00  3.09247547e+01  3.09247547e+01
  1.86400000e+03  -5.03453186e+00  3.09806744e+01  3.09806744e+01
  1.86500000e+03  -5.09114156e+00  3.10369019e+01  3.10369019e+01
  1.86600000e+03  -5.15107677e+00  3.10934107e+01  3.10934107e+01
  1.86700000e+03  -5.21429377e+00  3.11502235e+01  3.11502235e+01
  1.86800000e+03  -5.28072716e+00  3.12073568e+01  3.12073568e+01
  1.86900000e+03  -5.35033437e+00  3.12647849e+01  3.12647849e+01
  1.87000000e+03  -5.42305853e+00  3.13225270e+01  3.13225270e+01
  1.87100000e+03  -5.49884331e+00  3.13806028e+01  3.13806028e+01
  1.87200000e+03  -5.57764035e+00  3.14389855e+01  3.14389855e+01
  1.87300000e+03  -5.65939438e+00  3.14977023e+01  3.14977023e+01
  1.87400000e+03  -5.74405065e+00  3.15567327e+01  3.15567327e+01
  1.87500000e+03  -5.83154005e+00  3.16161142e+01  3.16161142e+01
  1.87600000e+03  -5.92180883e+00  3.16758271e+01  3.16758271e+01
  1.87700000e+03  -6.01479629e+00  3.17358623e+01  3.17358623e+01
  1.87800000e+03  -6.11044217e+00  3.17962568e+01  3.17962568e+01
  1.87900000e+03  -6.20868672e+00  3.18569996e+01  3.18569996e+01
  1.88000000e+03  -6.30947060e+00  3.19180746e+01  3.19180746e+01
  1.88100000e+03  -6.41273492e+00  3.19795256e+01  3.19795256e+01
  1.88200000e+03  -6.51841378e+00  3.20413285e+01  3.20413285e+01
  1.88300000e+03  -6.62644170e+00  3.21034754e+01  3.21034754e+01
  1.88400000e+03  -6.73676843e+00  3.21660002e+01  3.21660002e+01
  1.88500000e+03  -6.84933672e+00  3.22288960e+01  3.22288960e+01
  1.88600000e+03  -6.96406737e+00  3.22921579e+01  3.22921579e+01
  1.88700000e+03  -7.08091870e+00  3.23557911e+01  3.23557911e+01
  1.88800000e+03  -7.19980482e+00  3.24197952e+01  3.24197952e+01
  1.88900000e+03  -7.32065501e+00  3.24841805e+01  3.24841805e+01
  1.89000000e+03  -7.44339887e+00  3.25489438e+01  3.25489438e+01
  1.89100000e+03  -7.56796634e+00  3.26140881e+01  3.26140881e+01
  1.89200000e+03  -7.69427278e+00  3.26796174e+01  3.26796174e+01
  1.89300000e+03  -7.82225610e+00  3.27455344e+01  3.27455344e+01
  1.89400000e+03  -7.95184709e+00  3.28118443e+01  3.28118443e+01
  1.89500000e+03  -8.08296190e+00  3.28785372e+01  3.28785372e+01
  1.89600000e+03  -8.21553924e+00  3.29456388e+01  3.29456388e+01
  1.89700000e+03  -8.34951803e+00  3.30131379e+01  3.30131379e+01
  1.89800000e+03  -8.48482998e+00  3.30810313e+01  3.30810313e+01
  1.89900000e+03  -8.62140700e+00  3.31493261e+01  3.31493261e+01
  1.90000000e+03  -8.75917378e+00  3.32180268e+01  3.32180268e+01
  1.90100000e+03  -8.89807057e+00  3.32871525e+01  3.32871525e+01
  1.90200000e+03  -9.03802521e+00  3.33566640e+01  3.33566640e+01
  1.90300000e+03  -9.17894396e+00  3.34265872e+01  3.34265872e+01
  1.90400000e+03  -9.32085949e+00  3.34969405e+01  3.34969405e+01
  1.90500000e+03  -9.46354462e+00  3.35676826e+01  3.35676826e+01
  1.90600000e+03  -9.60703223e+00  3.36388338e+01  3.36388338e+01
  1.90700000e+03  -9.75128104e+00  3.37104203e+01  3.37104203e+01
  1.90800000e+03  -9.89610129e+00  3.37823981e+01  3.37823981e+01
  1.90900000e+03  -1.00415261e+01  3.38547941e+01  3.38547941e+01
  1.91000000e+03  -1.01875144e+01  3.39276181e+01  3.39276181e+01
  1.91100000e+03  -1.03338765e+01  3.40008415e+01  3.40008415e+01
  1.91200000e+03  -1.04805715e+01  3.40745072e+01  3.40745072e+01
  1.91300000e+03  -1.06276326e+01  3.41485732e+01  3.41485732e+01
  1.91400000e+03  -1.07748702e+01  3.42230691e+01  3.42230691e+01
  1.91500000e+03  -1.09223177e+01  3.42979696e+01  3.42979696e+01
  1.91600000e+03  -1.10698596e+01  3.43733061e+01  3.43733061e+01
  1.91700000e+03  -1.12173806e+01  3.44490617e+01  3.44490617e+01
  1.91800000e+03  -1.13649138e+01  3.45252238e+01  3.45252238e+01
  1.91900000e+03  -1.15122695e+01  3.46018232e+01  3.46018232e+01
  1.92000000e+03  -1.16594807e+01  3.46788449e+01  3.46788449e+01
  1.92100000e+03  -1.18064317e+01  3.47562674e+01  3.47562674e+01
  1.92200000e+03  -1.19530811e+01  3.48341339e+01  3.48341339e+01
  1.92300000e+03  -1.20993130e+01  3.49124170e+01  3.49124170e+01
  1.92400000e+03  -1.22450856e+01  3.49911205e+01  3.49911205e+01
  1.92500000e+03  -1.23903572e+01  3.50702444e+01  3.50702444e+01
  1.92600000e+03  -1.25350858e+01  3.51497733e+01  3.51497733e+01
  1.92700000e+03  -1.26790805e+01  3.52297391e+01  3.52297391e+01
  1.92800000e+03  -1.28224477e+01  3.53101290e+01  3.53101290e+01
  1.92900000e+03  -1.29649963e+01  3.53909430e+01  3.53909430e+01
  1.93000000e+03  -1.31066835e+01  3.54721706e+01  3.54721706e+01
  1.93100000e+03  -1.32474664e+01  3.55538124e+01  3.55538124e+01
  1.93200000e+03  -1.33873020e+01  3.56358811e+01  3.56358811e+01
  1.93300000e+03  -1.35261467e+01  3.57183677e+01  3.57183677e+01
  1.93400000e+03  -1.36638827e+01  3.58012715e+01  3.58012715e+01
  1.93500000e+03  -1.38004661e+01  3.58845906e+01  3.58845906e+01
  1.93600000e+03  -1.39358528e+01  3.59683278e+01  3.59683278e+01
  1.93700000e+03  -1.40699241e+01  3.60524831e+01  3.60524831e+01
  1.93800000e+03  -1.42027096e+01  3.61370477e+01  3.61370477e+01
  1.93900000e+03  -1.43340899e+01  3.62220394e+01  3.62220394e+01
  1.94000000e+03  -1.44640941e+01  3.63074304e+01  3.63074304e+01
  1.94100000e+03  -1.45926022e+01  3.63932251e+01  3.63932251e+01
  1.94200000e+03  -1.47194940e+01  3.64794214e+01  3.64794214e+01
  1.94300000e+03  -1.48448718e+01  3.65660299e+01  3.65660299e+01
  1.94400000e+03  -1.49685403e+01  3.66530659e+01  3.66530659e+01
  1.94500000e+03  -1.50905269e+01  3.67404876e+01  3.67404876e+01
  1.94600000e+03  -1.52107098e+01  3.68283019e+01  3.68283019e+01
  1.94700000e+03  -1.53291156e+01  3.69165361e+01  3.69165361e+01
  1.94800000e+03  -1.54456219e+01  3.70051469e+01  3.70051469e+01
  1.94900000e+03  -1.55601800e+01  3.70941520e+01  3.70941520e+01
  1.95000000e+03  -1.56728154e+01  3.71835748e+01  3.71835748e+01
  1.95100000e+03  -1.57834047e+01  3.72733695e+01  3.72733695e+01
  1.95200000e+03  -1.58918998e+01  3.73635727e+01  3.73635727e+01
  1.95300000e+03  -1.59983268e+01  3.74541448e+01  3.74541448e+01
  1.95400000e+03  -1.61026370e+01  3.75451245e+01  3.75451245e+01
  1.95500000e+03  -1.62047070e+01  3.76364696e+01  3.76364696e+01
  1.95600000e+03  -1.63046357e+01  3.77282179e+01  3.77282179e+01
  1.95700000e+03  -1.64023733e+01  3.78203246e+01  3.78203246e+01
  1.95800000e+03  -1.64977204e+01  3.79128308e+01  3.79128308e+01
  1.95900000e+03  -1.65908491e+01  3.80056968e+01  3.80056968e+01
  1.96000000e+03  -1.66815593e+01  3.80989571e+01  3.80989571e+01
  1.96100000e+03  -1.67699474e+01  3.81925989e+01  3.81925989e+01
  1.96200000e+03  -1.68558868e+01  3.82865803e+01  3.82865803e+01
  1.96300000e+03  -1.69393986e+01  3.83809522e+01  3.83809522e+01
  1.96400000e+03  -1.70204294e+01  3.84756886e+01  3.84756886e+01
  1.96500000e+03  -1.70989250e+01  3.85707721e+01  3.85707721e+01
  1.96600000e+03  -1.71749051e+01  3.86662400e+01  3.86662400e+01
  1.96700000e+03  -1.72483147e+01  3.87620628e+01  3.87620628e+01
  1.96800000e+03  -1.73191722e+01  3.88582449e+01  3.88582449e+01
  1.96900000e+03  -1.73874215e+01  3.89547861e+01  3.89547861e+01
  1.97000000e+03  -1.74530800e+01  3.90516577e+01  3.90516577e+01
  1.97100000e+03  -1.75160161e+01  3.91489011e+01  3.91489011e+01
  1.97200000e+03  -1.75763947e+01  3.92464938e+01  3.92464938e+01
  1.97300000e+03  -1.76340088e+01  3.93444353e+01  3.93444353e+01
  1.97400000e+03  -1.76888736e+01  3.94427130e+01  3.94427130e+01
  1.97500000e+03  -1.77410780e+01  3.95413348e+01  3.95413348e+01
  1.97600000e+03  -1.77904876e+01  3.96403015e+01  3.96403015e+01
  1.97700000e+03  -1.78371158e+01  3.97396047e+01  3.97396047e+01
  1.97800000e+03  -1.78809755e+01  3.98392346e+01  3.98392346e+01
  1.97900000e+03  -1.79220048e+01  3.99391934e+01  3.99391934e+01
  1.98000000e+03  -1.79602153e+01  4.00394839e+01  4.00394839e+01
  1.98100000e+03  -1.79956183e+01  4.01400928e+01  4.01400928e+01
  1.98200000e+03  -1.80282243e+01  4.02410315e+01  4.02410315e+01
  1.98300000e+03  -1.80580432e+01  4.03422887e+01  4.03422887e+01
  1.98400000e+03  -1.80850101e+01  4.04438810e+01  4.04438810e+01
  1.98500000e+03  -1.81091337e+01  4.05457717e+01  4.05457717e+01
  1.98600000e+03  -1.81304224e+01  4.06479736e+01  4.06479736e+01
  1.98700000e+03  -1.81488835e+01  4.07504903e+01  4.07504903e+01
  1.98800000e+03  -1.81645242e+01  4.08533119e+01  4.08533119e+01
  1.98900000e+03  -1.81772765e+01  4.09565279e+01  4.09565279e+01
  1.99000000e+03  -1.81872205e+01  4.10599573e+01  4.10599573e+01
  1.99100000e+03  -1.81942871e+01  4.11637087e+01  4.11637087e+01
  1.99200000e+03  -1.81984811e+01  4.12677658e+01  4.12677658e+01
  1.99300000e+03  -1.81998806e+01  4.13729240e+01  4.13729240e+01
  1.99400000e+03  -1.81983406e+01  4.14775498e+01  4.14775498e+01
  1.99500000e+03  -1.81940125e+01  4.16068188e+01  4.16068188e+01
  1.99600000e+03  -1.81868243e+01  4.17121001e+01  4.17121001e+01
