# t, Delta(t)  [phase-difference convergence to Delta*]
5.121280320080020374e+02,5.608005140843199191e-03
5.131282820705176846e+02,5.608005140843199191e-03
5.141285321330333318e+02,5.608005140843199191e-03
5.151287821955489790e+02,5.608005140843199191e-03
5.161290322580645125e+02,5.608005140843199191e-03
5.171292823205801596e+02,5.608005140843199191e-03
5.181295323830958068e+02,5.608005140843199191e-03
5.191297824456114540e+02,5.608005140843199191e-03
5.201300325081271012e+02,5.608005140843199191e-03
5.211302825706427484e+02,5.608005140843199191e-03
5.221305326331582819e+02,5.608005140843199191e-03
5.231307826956739291e+02,5.608005140843199191e-03
5.241310327581895763e+02,5.608005140843199191e-03
5.251312828207052235e+02,5.608005140843199191e-03
5.261315328832208706e+02,5.608005140843199191e-03
5.271317829457365178e+02,5.608005140843199191e-03
5.281320330082520513e+02,5.608005140843199191e-03
5.291322830707676985e+02,5.608005140843199191e-03
5.301325331332833457e+02,5.608005140843199191e-03
5.311327831957989929e+02,5.608005140843199191e-03
5.321330332583146401e+02,5.608005140843199191e-03
5.331332833208302873e+02,5.608005140843199191e-03
5.341335333833458208e+02,5.608005140843199191e-03
5.351337834458614680e+02,5.608005140843199191e-03
5.361340335083771151e+02,5.608005140843199191e-03
5.371342835708927623e+02,5.608005140843199191e-03
5.381345336334084095e+02,5.608005140843199191e-03
5.391347836959240567e+02,5.608005140843199191e-03
5.401350337584397039e+02,5.608005140843199191e-03
5.411352838209552374e+02,5.608005140843199191e-03
5.421355338834708846e+02,5.608005140843199191e-03
5.431357839459865318e+02,5.608005140843199191e-03
5.441360340085021789e+02,5.608005140843199191e-03
5.451362840710178261e+02,5.608005140843199191e-03
5.461365341335334733e+02,5.608005140843199191e-03
5.471367841960490068e+02,5.608005140843199191e-03
5.481370342585646540e+02,5.608005140843199191e-03
5.491372843210803012e+02,5.608005140843199191e-03
5.501375343835959484e+02,5.608005140843199191e-03
5.511377844461115956e+02,5.608005140843199191e-03
5.521380345086272428e+02,5.608005140843199191e-03
5.531382845711427763e+02,5.608005140843199191e-03
5.541385346336584234e+02,5.608005140843199191e-03
5.551387846961740706e+02,5.608005140843199191e-03
5.561390347586897178e+02,5.608005140843199191e-03
5.571392848212053650e+02,5.608005140843199191e-03
5.581395348837210122e+02,5.608005140843199191e-03
5.591397849462365457e+02,5.608005140843199191e-03
5.601400350087521929e+02,5.608005140843199191e-03
5.611402850712678401e+02,5.608005140843199191e-03
5.621405351337834873e+02,5.608005140843199191e-03
5.631407851962991344e+02,5.608005140843199191e-03
5.641410352588147816e+02,5.608005140843199191e-03
5.651412853213304288e+02,5.608005140843199191e-03
5.661415353838459623e+02,5.608005140843199191e-03
5.671417854463616095e+02,5.608005140843199191e-03
5.681420355088772567e+02,5.608005140843199191e-03
5.691422855713929039e+02,5.608005140843199191e-03
5.701425356339085511e+02,5.608005140843199191e-03
5.711427856964241982e+02,5.608005140843199191e-03
5.721430357589397317e+02,5.608005140843199191e-03
5.731432858214553789e+02,5.608005140843199191e-03
5.741435358839710261e+02,5.608005140843199191e-03
